predictions,actuals,location
seorse,sense,data/words/h07/h07-040/h07-040-08-06.png
that,than,data/words/c02/c02-078/c02-078-02-04.png
sh.,swim,data/words/e07/e07-112/e07-112-03-04.png
the,to,data/words/n03/n03-091/n03-091-03-06.png
ever,ever,data/words/g04/g04-007/g04-007-01-03.png
health,health,data/words/g06/g06-037c/g06-037c-08-04.png
of,of,data/words/a01/a01-087u/a01-087u-01-06.png
a,a,data/words/e07/e07-108/e07-108-04-04.png
that,that,data/words/c03/c03-016b/c03-016b-08-03.png
girl,girl,data/words/g06/g06-011f/g06-011f-01-02.png
but,but,data/words/p02/p02-000/p02-000-01-14.png
was,was,data/words/f04/f04-100/f04-100-09-02.png
GR.,GRIDO,data/words/a02/a02-020/a02-020-04-10.png
fits,first,data/words/c06/c06-116/c06-116-07-01.png
the,The,data/words/h01/h01-007/h01-007-03-02.png
Weigel,"""Nigels""",data/words/c06/c06-106/c06-106-00-00.png
pl,peril,data/words/p03/p03-103/p03-103-02-04.png
the,You,data/words/g07/g07-030/g07-030-02-04.png
are,are,data/words/r02/r02-137/r02-137-07-02.png
are,...,data/words/c03/c03-000b/c03-000b-06-00.png
appplplied,applied,data/words/g06/g06-026j/g06-026j-00-05.png
is,is,data/words/n04/n04-218/n04-218-08-05.png
cont,countries,data/words/c03/c03-021f/c03-021f-00-05.png
German,Government,data/words/b03/b03-104/b03-104-08-05.png
.,.,data/words/a01/a01-068u/a01-068u-07-00.png
may,may,data/words/l04/l04-163/l04-163-01-06.png
Now,Now,data/words/m01/m01-110/m01-110-04-03.png
resst,resulted,data/words/r06/r06-007/r06-007-01-05.png
her,heed,data/words/j01/j01-070/j01-070-00-01.png
had,had,data/words/d04/d04-053/d04-053-06-08.png
I,I,data/words/r03/r03-026/r03-026-02-04.png
of,of,data/words/l07/l07-065/l07-065-03-09.png
day,day,data/words/h06/h06-003/h06-003-02-09.png
flat,fifty,data/words/d06/d06-082/d06-082-01-09.png
the,true,data/words/r03/r03-096/r03-096-01-04.png
is,is,data/words/b03/b03-104/b03-104-00-02.png
out,outcome,data/words/g06/g06-011a/g06-011a-05-02.png
a,",",data/words/a04/a04-003/a04-003-02-04.png
When,mean,data/words/d06/d06-046/d06-046-05-06.png
nature,same,data/words/d06/d06-107/d06-107-06-05.png
the,she,data/words/e07/e07-076/e07-076-09-04.png
was,was,data/words/r03/r03-026/r03-026-07-02.png
beearing,behaving,data/words/k02/k02-102/k02-102-00-01.png
"""","""",data/words/n02/n02-114/n02-114-08-02.png
herising,increasing,data/words/n06/n06-123/n06-123-01-03.png
house,homoeopathy,data/words/g06/g06-047r/g06-047r-03-02.png
com,Commons,data/words/g06/g06-042e/g06-042e-04-04.png
unained,combined,data/words/g06/g06-031c/g06-031c-05-02.png
one,and,data/words/j06/j06-056/j06-056-02-01.png
biefcase,briefcase,data/words/f04/f04-093/f04-093-08-07.png
the,The,data/words/r02/r02-060/r02-060-07-00.png
have,Lover,data/words/a04/a04-059/a04-059-00-00.png
by,by,data/words/r06/r06-027/r06-027-07-01.png
ref,reflect,data/words/g02/g02-065/g02-065-06-01.png
can,(,data/words/h07/h07-060a/h07-060a-07-10.png
by,by,data/words/c06/c06-116/c06-116-07-02.png
an,can,data/words/j04/j04-061/j04-061-05-01.png
still,still,data/words/a06/a06-044/a06-044-03-09.png
a,a,data/words/n02/n02-146/n02-146-00-13.png
back,back,data/words/d06/d06-063/d06-063-03-05.png
an,in,data/words/k04/k04-033/k04-033-05-00.png
that,than,data/words/f07/f07-009/f07-009-04-03.png
a,a,data/words/g07/g07-044/g07-044-02-00.png
travel,travel,data/words/f07/f07-073/f07-073-08-05.png
was,was,data/words/f04/f04-057/f04-057-07-07.png
good,good,data/words/b06/b06-064/b06-064-06-05.png
that,ment,data/words/f07/f07-081a/f07-081a-01-01.png
only,empty,data/words/g06/g06-026d/g06-026d-05-00.png
We,were,data/words/n03/n03-066/n03-066-06-00.png
.,",",data/words/p02/p02-135/p02-135-03-01.png
the,to,data/words/g06/g06-018k/g06-018k-03-09.png
still,still,data/words/a02/a02-004/a02-004-05-02.png
"""",",",data/words/k03/k03-164/k03-164-04-07.png
.,",",data/words/c01/c01-066/c01-066-01-01.png
fied,field,data/words/c06/c06-020/c06-020-03-02.png
the,the,data/words/g04/g04-003/g04-003-06-04.png
trarrow,tomorrow,data/words/c06/c06-005/c06-005-01-04.png
of,of,data/words/c03/c03-000b/c03-000b-02-00.png
.,.,data/words/f02/f02-036/f02-036-04-02.png
an,as,data/words/m01/m01-121/m01-121-05-02.png
aff,agree,data/words/l01/l01-050/l01-050-08-02.png
an,am,data/words/f01/f01-139/f01-139-05-04.png
figure,figure,data/words/g06/g06-031b/g06-031b-01-05.png
in,in,data/words/d05/d05-030/d05-030-01-05.png
an,on,data/words/g06/g06-037c/g06-037c-05-01.png
may,They,data/words/k04/k04-022/k04-022-04-08.png
But,But,data/words/k03/k03-164/k03-164-01-07.png
an,on,data/words/b01/b01-073/b01-073-06-04.png
.,.,data/words/d06/d06-113/d06-113-04-01.png
of,of,data/words/r02/r02-117/r02-117-03-05.png
few,few,data/words/a06/a06-064/a06-064-07-01.png
seels,schools,data/words/c03/c03-081e/c03-081e-06-02.png
organ,organisations,data/words/h07/h07-057a/h07-057a-03-00.png
he,he,data/words/h07/h07-060b/h07-060b-03-07.png
.,;,data/words/g06/g06-011h/g06-011h-04-08.png
in,in,data/words/e07/e07-083/e07-083-02-04.png
it,it,data/words/b01/b01-089/b01-089-00-04.png
ch,can,data/words/r03/r03-050/r03-050-05-05.png
de,de,data/words/n06/n06-133/n06-133-06-06.png
he,he,data/words/g06/g06-026h/g06-026h-01-08.png
that,that,data/words/n06/n06-100/n06-100-06-09.png
app,open,data/words/n01/n01-004/n01-004-04-01.png
We,me,data/words/a04/a04-085/a04-085-08-06.png
that,what,data/words/l01/l01-111/l01-111-03-06.png
the,the,data/words/b05/b05-067/b05-067-00-12.png
how,however,data/words/l04/l04-153/l04-153-03-04.png
a,a,data/words/r06/r06-053/r06-053-05-07.png
who,who,data/words/g06/g06-045a/g06-045a-02-06.png
can,common,data/words/g04/g04-108/g04-108-01-06.png
Dr,Dr,data/words/d01/d01-049/d01-049-01-05.png
.,-,data/words/g06/g06-047b/g06-047b-06-04.png
the,the,data/words/g07/g07-000a/g07-000a-07-02.png
been,been,data/words/g06/g06-011k/g06-011k-09-06.png
will,will,data/words/h07/h07-040b/h07-040b-00-05.png
up,up,data/words/h02/h02-022/h02-022-01-05.png
the,&,data/words/r03/r03-050/r03-050-05-03.png
"""","""ll""",data/words/g06/g06-031o/g06-031o-09-06.png
fush,fresh,data/words/p03/p03-040/p03-040-04-01.png
feising,kissing,data/words/m06/m06-091/m06-091-06-06.png
exies,extensions,data/words/p03/p03-096/p03-096-07-00.png
peerising,prescribing,data/words/b06/b06-100/b06-100-01-05.png
ProduPudence,Prudence,data/words/h02/h02-035/h02-035-06-03.png
Party,Derby,data/words/k04/k04-079/k04-079-00-00.png
to,to,data/words/n06/n06-163/n06-163-01-00.png
a,",",data/words/p03/p03-012/p03-012-06-07.png
care,careless,data/words/f01/f01-147/f01-147-03-07.png
wook,week-end,data/words/m04/m04-200/m04-200-04-07.png
which,which,data/words/b04/b04-060/b04-060-05-02.png
an,an,data/words/g06/g06-011f/g06-011f-02-17.png
it,it,data/words/a03/a03-009/a03-009-02-10.png
(,",",data/words/h07/h07-078/h07-078-08-00.png
for,for,data/words/a03/a03-014/a03-014-02-04.png
fain,brain,data/words/a01/a01-128/a01-128-00-08.png
.,"""""",data/words/f01/f01-066/f01-066-02-06.png
a,a,data/words/g06/g06-050i/g06-050i-07-02.png
aud,and,data/words/g06/g06-109/g06-109-01-05.png
to,to,data/words/d04/d04-062/d04-062-01-02.png
t,team,data/words/a06/a06-051/a06-051-05-02.png
Winter,Minister,data/words/a02/a02-046/a02-046-01-07.png
ful,buildings,data/words/a05/a05-058/a05-058-03-00.png
a,(,data/words/h07/h07-060b/h07-060b-02-07.png
",",",",data/words/r06/r06-103/r06-103-02-03.png
.,.,data/words/e04/e04-038/e04-038-01-09.png
that,that,data/words/j04/j04-080/j04-080-08-01.png
church,church,data/words/p02/p02-027/p02-027-00-01.png
always,always,data/words/c06/c06-000/c06-000-04-04.png
division,decision,data/words/l01/l01-016/l01-016-01-07.png
had,head,data/words/a01/a01-030/a01-030-04-05.png
organ,corporations,data/words/k04/k04-093/k04-093-07-02.png
and,and,data/words/h07/h07-075/h07-075-04-03.png
make,Duke,data/words/g01/g01-025/g01-025-05-05.png
ant,out,data/words/g01/g01-067/g01-067-05-01.png
Bight,Big,data/words/d04/d04-125/d04-125-04-09.png
In,In,data/words/n03/n03-079/n03-079-03-05.png
Edited,lifted,data/words/a04/a04-039/a04-039-00-00.png
vill,villeins,data/words/f07/f07-024b/f07-024b-10-01.png
ppprersen,Pearson,data/words/g01/g01-037/g01-037-02-05.png
was,was,data/words/a03/a03-043/a03-043-05-01.png
that,past,data/words/a05/a05-053/a05-053-07-01.png
German,Germany,data/words/g06/g06-018j/g06-018j-00-05.png
though,through,data/words/a06/a06-152/a06-152-02-02.png
engging,crying,data/words/f07/f07-092a/f07-092a-07-02.png
to,to,data/words/r06/r06-130/r06-130-04-06.png
Reach,Richards,data/words/p03/p03-012/p03-012-03-02.png
the,he,data/words/c03/c03-094d/c03-094d-09-05.png
at,at,data/words/k03/k03-117/k03-117-06-04.png
out,out,data/words/a01/a01-000x/a01-000x-01-09.png
from,from,data/words/c04/c04-080/c04-080-00-04.png
performance,performance,data/words/a03/a03-059/a03-059-07-01.png
people,people,data/words/c06/c06-080/c06-080-00-01.png
doctor,doctor,data/words/l01/l01-007/l01-007-02-06.png
.,.,data/words/g06/g06-045i/g06-045i-05-00.png
was,was,data/words/e04/e04-103/e04-103-06-09.png
30,so,data/words/f04/f04-071/f04-071-00-08.png
(,",",data/words/m03/m03-062/m03-062-06-00.png
.,.,data/words/c03/c03-094e/c03-094e-02-07.png
from,From,data/words/e01/e01-113/e01-113-01-04.png
for,four,data/words/g04/g04-098/g04-098-00-00.png
and,and,data/words/p03/p03-173/p03-173-01-05.png
",",",",data/words/d01/d01-123/d01-123-00-08.png
"""",1,data/words/n01/n01-000/n01-000-04-08.png
.,",",data/words/j04/j04-061/j04-061-00-08.png
activity,activity,data/words/m04/m04-019/m04-019-00-09.png
to,by,data/words/j04/j04-094/j04-094-00-05.png
the,the,data/words/g06/g06-011k/g06-011k-08-01.png
for,for,data/words/e04/e04-114/e04-114-04-07.png
this,How,data/words/a04/a04-006/a04-006-01-04.png
Anggery,Anglesey,data/words/p06/p06-069/p06-069-00-05.png
will,will,data/words/g06/g06-042b/g06-042b-03-04.png
decarer,clearer,data/words/e04/e04-095/e04-095-00-05.png
she,she,data/words/c03/c03-081d/c03-081d-02-07.png
said,said,data/words/r06/r06-126/r06-126-08-05.png
to,to,data/words/a04/a04-027/a04-027-04-00.png
done,done,data/words/a02/a02-072/a02-072-03-04.png
cought,coupling,data/words/b04/b04-121/b04-121-04-05.png
on,or,data/words/j01/j01-059/j01-059-07-02.png
West,West,data/words/d06/d06-000/d06-000-09-04.png
bel,But,data/words/b04/b04-154/b04-154-05-03.png
a,"""",data/words/a01/a01-063/a01-063-00-00.png
mirrief,himself,data/words/n02/n02-157/n02-157-03-05.png
more,some,data/words/b04/b04-040/b04-040-00-09.png
the,the,data/words/h07/h07-069/h07-069-04-04.png
and,and,data/words/h04/h04-061/h04-061-06-00.png
for,for,data/words/f07/f07-084b/f07-084b-04-02.png
America,American,data/words/g06/g06-050m/g06-050m-02-00.png
d,as,data/words/c02/c02-078/c02-078-09-07.png
Geth,GRAHAM,data/words/m02/m02-059/m02-059-01-08.png
which,which,data/words/b03/b03-098/b03-098-03-01.png
.,.,data/words/b05/b05-074/b05-074-06-02.png
",",",",data/words/d06/d06-015/d06-015-03-02.png
their,their,data/words/a03/a03-023/a03-023-08-04.png
and,and,data/words/d04/d04-021/d04-021-00-08.png
the,the,data/words/g07/g07-003b/g07-003b-01-03.png
te,faced,data/words/l07/l07-187/l07-187-03-06.png
A,As,data/words/a03/a03-037/a03-037-03-06.png
the,to,data/words/n06/n06-148/n06-148-02-00.png
are,are,data/words/n04/n04-068/n04-068-04-04.png
a,a,data/words/c06/c06-005/c06-005-03-07.png
being,being,data/words/m02/m02-083/m02-083-06-07.png
since,since,data/words/a02/a02-053/a02-053-06-06.png
the,the,data/words/a02/a02-012/a02-012-03-04.png
are,are,data/words/n01/n01-036/n01-036-04-08.png
Soviet,Soviet,data/words/a03/a03-034/a03-034-00-04.png
made,made,data/words/a04/a04-039/a04-039-05-03.png
pout,put,data/words/g01/g01-088/g01-088-04-03.png
he,he,data/words/b01/b01-014/b01-014-00-07.png
the,the,data/words/g06/g06-050e/g06-050e-03-03.png
.,-,data/words/n06/n06-148/n06-148-02-01.png
the,the,data/words/c06/c06-020/c06-020-02-10.png
the,The,data/words/c06/c06-095/c06-095-02-00.png
by,by,data/words/m04/m04-190/m04-190-01-03.png
started,started,data/words/d06/d06-003/d06-003-01-00.png
genative,sensitive,data/words/m01/m01-026/m01-026-01-01.png
by,by,data/words/h06/h06-079/h06-079-03-04.png
coupped,compelled,data/words/c03/c03-084f/c03-084f-05-07.png
He,warm,data/words/g01/g01-019/g01-019-01-02.png
when,when,data/words/r02/r02-006/r02-006-06-02.png
House,House,data/words/m04/m04-019/m04-019-06-01.png
there,Theatre,data/words/a01/a01-003u/a01-003u-08-00.png
and,and,data/words/c03/c03-000d/c03-000d-02-01.png
regables,vegetables,data/words/j06/j06-014/j06-014-03-07.png
Weequ,Negro,data/words/h04/h04-071/h04-071-04-07.png
packed,raked,data/words/a01/a01-043u/a01-043u-02-05.png
the,the,data/words/l04/l04-179/l04-179-01-04.png
.,.,data/words/c03/c03-094d/c03-094d-04-03.png
life,life,data/words/g06/g06-011m/g06-011m-01-01.png
said,said,data/words/c02/c02-035/c02-035-05-07.png
strager,stranger,data/words/n02/n02-054/n02-054-02-07.png
a,so,data/words/n04/n04-114/n04-114-07-05.png
the,the,data/words/k07/k07-158/k07-158-01-02.png
some,same,data/words/d06/d06-091/d06-091-03-01.png
is,is,data/words/m02/m02-087/m02-087-02-08.png
that,that,data/words/e06/e06-037/e06-037-10-01.png
that,that,data/words/r03/r03-065/r03-065-07-02.png
pick,pick,data/words/a01/a01-026u/a01-026u-01-06.png
the,the,data/words/b04/b04-066/b04-066-01-04.png
are,All,data/words/k02/k02-102/k02-102-05-05.png
the,ever,data/words/k07/k07-166/k07-166-04-06.png
may,marry,data/words/g06/g06-037n/g06-037n-10-02.png
a,a,data/words/k07/k07-152/k07-152-05-04.png
for,four,data/words/f07/f07-096/f07-096-00-02.png
discals,discuss,data/words/n03/n03-120/n03-120-00-01.png
your,"""Governments""",data/words/a01/a01-011u/a01-011u-04-05.png
I,"""""",data/words/b02/b02-035/b02-035-04-01.png
meet,meet,data/words/m06/m06-019/m06-019-03-04.png
Obviously,Obviously,data/words/h07/h07-033a/h07-033a-02-00.png
(,",",data/words/l04/l04-093/l04-093-02-06.png
",",",",data/words/d05/d05-040/d05-040-04-06.png
free,Prime,data/words/n06/n06-074/n06-074-04-05.png
House,House,data/words/k03/k03-138/k03-138-02-04.png
pe,pestle,data/words/a02/a02-093/a02-093-05-02.png
 journalist,journalist,data/words/f04/f04-024/f04-024-04-00.png
We,well,data/words/c06/c06-020/c06-020-03-01.png
her,her,data/words/e06/e06-000/e06-000-05-03.png
"""",",",data/words/d06/d06-046/d06-046-09-00.png
the,He,data/words/c02/c02-022/c02-022-02-05.png
touch,touch,data/words/a01/a01-030x/a01-030x-03-08.png
of,of,data/words/a02/a02-008/a02-008-02-01.png
been,been,data/words/c03/c03-000d/c03-000d-00-03.png
defence,defence,data/words/l04/l04-102/l04-102-07-01.png
of,of,data/words/a01/a01-128u/a01-128u-02-03.png
more,more,data/words/b01/b01-023/b01-023-04-02.png
contincontinogen,opinion,data/words/e06/e06-070/e06-070-05-05.png
for,for,data/words/d01/d01-080/d01-080-05-01.png
when,when,data/words/n02/n02-045/n02-045-01-02.png
radio,radiators,data/words/g04/g04-092/g04-092-09-03.png
are,all,data/words/j07/j07-000/j07-000-05-04.png
of,of,data/words/h01/h01-000/h01-000-06-02.png
not,not,data/words/g06/g06-045a/g06-045a-00-02.png
found,found,data/words/b05/b05-083/b05-083-05-06.png
",",",",data/words/g06/g06-050k/g06-050k-04-04.png
mealing,meaning,data/words/r03/r03-035/r03-035-07-05.png
to,to,data/words/p03/p03-057/p03-057-03-00.png
Government,Government,data/words/f07/f07-002/f07-002-01-01.png
book,background,data/words/a02/a02-106/a02-106-07-06.png
appper,express,data/words/c03/c03-003e/c03-003e-04-03.png
capt,capable,data/words/g06/g06-037h/g06-037h-02-07.png
a,?,data/words/k04/k04-068/k04-068-02-07.png
made,make,data/words/b01/b01-127/b01-127-05-01.png
that,that,data/words/g06/g06-105/g06-105-04-00.png
peals,physics,data/words/n02/n02-127/n02-127-06-06.png
then,film,data/words/f01/f01-081/f01-081-03-01.png
old,old,data/words/c03/c03-003a/c03-003a-05-01.png
fills,"""Jills""",data/words/l04/l04-106/l04-106-04-10.png
can,cannot,data/words/n04/n04-015/n04-015-06-06.png
aud,curative,data/words/g06/g06-031a/g06-031a-03-04.png
that,Max,data/words/g06/g06-042g/g06-042g-03-07.png
of,of,data/words/e07/e07-012/e07-012-08-03.png
.,",",data/words/m01/m01-104/m01-104-01-07.png
an,an,data/words/a03/a03-080/a03-080-01-03.png
of,of,data/words/c02/c02-059/c02-059-08-04.png
Egypt,Egypt,data/words/f01/f01-075/f01-075-09-08.png
they,they,data/words/f07/f07-021a/f07-021a-06-07.png
man,man,data/words/b04/b04-175/b04-175-01-01.png
You,You,data/words/b03/b03-104/b03-104-04-06.png
Prime,Prime,data/words/p03/p03-112/p03-112-01-04.png
smooth,smooth,data/words/a06/a06-057/a06-057-04-11.png
in,in,data/words/j07/j07-012/j07-012-03-00.png
be,be,data/words/l07/l07-135/l07-135-05-04.png
not,not,data/words/g06/g06-042l/g06-042l-00-04.png
are,are,data/words/c04/c04-044/c04-044-05-05.png
the,the,data/words/h06/h06-000/h06-000-07-01.png
a,a,data/words/h02/h02-037/h02-037-02-02.png
is,is,data/words/a01/a01-049/a01-049-01-05.png
.,"""",data/words/h06/h06-089/h06-089-07-04.png
5ple,5pe-soled,data/words/r03/r03-090/r03-090-00-04.png
walks,who,data/words/l04/l04-062/l04-062-01-00.png
been,even,data/words/a01/a01-082u/a01-082u-08-03.png
British,Britain,data/words/r03/r03-053/r03-053-04-06.png
be,be,data/words/b04/b04-010/b04-010-01-00.png
the,the,data/words/g06/g06-042b/g06-042b-00-04.png
would,would,data/words/f07/f07-032b/f07-032b-09-03.png
John,Johnstone,data/words/a05/a05-053/a05-053-00-04.png
and,and,data/words/c03/c03-081f/c03-081f-05-06.png
do,do,data/words/d06/d06-000/d06-000-06-01.png
se,scheme,data/words/k07/k07-141/k07-141-00-09.png
You,your,data/words/a01/a01-122/a01-122-05-04.png
at,at,data/words/f03/f03-174/f03-174-02-04.png
the,the,data/words/p02/p02-135/p02-135-01-05.png
cent,century,data/words/g06/g06-026g/g06-026g-01-03.png
a,a,data/words/f07/f07-019b/f07-019b-02-05.png
useful,useful,data/words/a03/a03-071/a03-071-03-07.png
to,to,data/words/e07/e07-108/e07-108-00-04.png
Imigration,inspiration,data/words/a01/a01-117u/a01-117u-04-03.png
.,.,data/words/f07/f07-019a/f07-019a-03-05.png
the,the,data/words/f07/f07-028a/f07-028a-06-04.png
have,have,data/words/g06/g06-031e/g06-031e-04-08.png
out,out,data/words/b04/b04-020/b04-020-02-06.png
how,however,data/words/d01/d01-123/d01-123-02-01.png
error,error,data/words/b01/b01-057/b01-057-07-05.png
straments,armaments,data/words/c03/c03-081f/c03-081f-01-01.png
(,I,data/words/b06/b06-053/b06-053-05-02.png
.,",",data/words/n02/n02-045/n02-045-04-05.png
prom,promise,data/words/h06/h06-003/h06-003-08-04.png
even,evening,data/words/r02/r02-065/r02-065-06-02.png
a,a,data/words/p03/p03-096/p03-096-06-00.png
from,from,data/words/b01/b01-004/b01-004-00-02.png
and,and,data/words/j01/j01-070/j01-070-04-04.png
their,their,data/words/m01/m01-136/m01-136-06-01.png
an,an,data/words/e06/e06-010/e06-010-05-00.png
method,instead,data/words/g06/g06-026h/g06-026h-01-00.png
interest,interests,data/words/n03/n03-066/n03-066-04-06.png
then,threw,data/words/b01/b01-009/b01-009-06-06.png
.,"""""",data/words/l01/l01-023/l01-023-01-05.png
to,to,data/words/g06/g06-011j/g06-011j-03-06.png
his,his,data/words/g07/g07-077a/g07-077a-02-00.png
sethe,rather,data/words/g06/g06-011p/g06-011p-01-09.png
Peied,remedies,data/words/a04/a04-054/a04-054-04-06.png
ed,edging,data/words/g06/g06-037c/g06-037c-07-05.png
teeared,returned,data/words/e01/e01-059/e01-059-06-00.png
We,we,data/words/g06/g06-018j/g06-018j-01-05.png
tounded,tremendous,data/words/d06/d06-003/d06-003-01-12.png
div,divorce,data/words/c02/c02-026/c02-026-05-00.png
of,of,data/words/g07/g07-042/g07-042-03-00.png
.,.,data/words/e04/e04-124/e04-124-01-06.png
.,.,data/words/b03/b03-092/b03-092-00-05.png
told,told,data/words/c02/c02-056/c02-056-02-02.png
a,a,data/words/d04/d04-005/d04-005-02-04.png
in,in,data/words/g07/g07-044/g07-044-06-03.png
for,You,data/words/j01/j01-070/j01-070-00-02.png
seaving,screwing,data/words/m06/m06-019/m06-019-02-03.png
will,will,data/words/e04/e04-114/e04-114-06-05.png
.,",",data/words/a03/a03-059/a03-059-04-00.png
that,that,data/words/g04/g04-072/g04-072-01-01.png
of,of,data/words/f03/f03-182/f03-182-05-04.png
