predictions,actuals,location
four,four,data/words/f07/f07-096/f07-096-00-02.png
discuss,discuss,data/words/n03/n03-120/n03-120-00-01.png
powers,"""Governments""",data/words/a01/a01-011u/a01-011u-04-05.png
",","""""",data/words/b02/b02-035/b02-035-04-01.png
meet,meet,data/words/m06/m06-019/m06-019-03-04.png
obnosis,Obviously,data/words/h07/h07-033a/h07-033a-02-00.png
",",",",data/words/l04/l04-093/l04-093-02-06.png
",",",",data/words/d05/d05-040/d05-040-04-06.png
Prime,Prime,data/words/n06/n06-074/n06-074-04-05.png
House,House,data/words/k03/k03-138/k03-138-02-04.png
pestle,pestle,data/words/a02/a02-093/a02-093-05-02.png
isurnat,journalist,data/words/f04/f04-024/f04-024-04-00.png
weole,well,data/words/c06/c06-020/c06-020-03-01.png
her,her,data/words/e06/e06-000/e06-000-05-03.png
",",",",data/words/d06/d06-046/d06-046-09-00.png
He,He,data/words/c02/c02-022/c02-022-02-05.png
touch,touch,data/words/a01/a01-030x/a01-030x-03-08.png
of,of,data/words/a02/a02-008/a02-008-02-01.png
been,been,data/words/c03/c03-000d/c03-000d-00-03.png
detence,defence,data/words/l04/l04-102/l04-102-07-01.png
of,of,data/words/a01/a01-128u/a01-128u-02-03.png
more,more,data/words/b01/b01-023/b01-023-04-02.png
opunion,opinion,data/words/e06/e06-070/e06-070-05-05.png
for,for,data/words/d01/d01-080/d01-080-05-01.png
when,when,data/words/n02/n02-045/n02-045-01-02.png
radotiators,radiators,data/words/g04/g04-092/g04-092-09-03.png
all,all,data/words/j07/j07-000/j07-000-05-04.png
of,of,data/words/h01/h01-000/h01-000-06-02.png
not,not,data/words/g06/g06-045a/g06-045a-00-02.png
found,found,data/words/b05/b05-083/b05-083-05-06.png
",",",",data/words/g06/g06-050k/g06-050k-04-04.png
meearing,meaning,data/words/r03/r03-035/r03-035-07-05.png
to,to,data/words/p03/p03-057/p03-057-03-00.png
Government,Government,data/words/f07/f07-002/f07-002-01-01.png
background,background,data/words/a02/a02-106/a02-106-07-06.png
expper,express,data/words/c03/c03-003e/c03-003e-04-03.png
cable,capable,data/words/g06/g06-037h/g06-037h-02-07.png
?,?,data/words/k04/k04-068/k04-068-02-07.png
make,make,data/words/b01/b01-127/b01-127-05-01.png
that,that,data/words/g06/g06-105/g06-105-04-00.png
phples,physics,data/words/n02/n02-127/n02-127-06-06.png
film,film,data/words/f01/f01-081/f01-081-03-01.png
old,old,data/words/c03/c03-003a/c03-003a-05-01.png
"""fills""","""Jills""",data/words/l04/l04-106/l04-106-04-10.png
cannot,cannot,data/words/n04/n04-015/n04-015-06-06.png
curative,curative,data/words/g06/g06-031a/g06-031a-03-04.png
Max,Max,data/words/g06/g06-042g/g06-042g-03-07.png
of,of,data/words/e07/e07-012/e07-012-08-03.png
",",",",data/words/m01/m01-104/m01-104-01-07.png
an,an,data/words/a03/a03-080/a03-080-01-03.png
of,of,data/words/c02/c02-059/c02-059-08-04.png
Egypt,Egypt,data/words/f01/f01-075/f01-075-09-08.png
they,they,data/words/f07/f07-021a/f07-021a-06-07.png
man,man,data/words/b04/b04-175/b04-175-01-01.png
You,You,data/words/b03/b03-104/b03-104-04-06.png
Prime,Prime,data/words/p03/p03-112/p03-112-01-04.png
smoot,smooth,data/words/a06/a06-057/a06-057-04-11.png
in,in,data/words/j07/j07-012/j07-012-03-00.png
be,be,data/words/l07/l07-135/l07-135-05-04.png
not,not,data/words/g06/g06-042l/g06-042l-00-04.png
are,are,data/words/c04/c04-044/c04-044-05-05.png
the,the,data/words/h06/h06-000/h06-000-07-01.png
"""",a,data/words/h02/h02-037/h02-037-02-02.png
is,is,data/words/a01/a01-049/a01-049-01-05.png
"""","""",data/words/h06/h06-089/h06-089-07-04.png
spe-seed,5pe-soled,data/words/r03/r03-090/r03-090-00-04.png
who,who,data/words/l04/l04-062/l04-062-01-00.png
When,even,data/words/a01/a01-082u/a01-082u-08-03.png
Britain,Britain,data/words/r03/r03-053/r03-053-04-06.png
be,be,data/words/b04/b04-010/b04-010-01-00.png
the,the,data/words/g06/g06-042b/g06-042b-00-04.png
would,would,data/words/f07/f07-032b/f07-032b-09-03.png
Johnmore,Johnstone,data/words/a05/a05-053/a05-053-00-04.png
and,and,data/words/c03/c03-081f/c03-081f-05-06.png
do,do,data/words/d06/d06-000/d06-000-06-01.png
scheame,scheme,data/words/k07/k07-141/k07-141-00-09.png
year,your,data/words/a01/a01-122/a01-122-05-04.png
at,at,data/words/f03/f03-174/f03-174-02-04.png
the,the,data/words/p02/p02-135/p02-135-01-05.png
contjury,century,data/words/g06/g06-026g/g06-026g-01-03.png
a,a,data/words/f07/f07-019b/f07-019b-02-05.png
useful,useful,data/words/a03/a03-071/a03-071-03-07.png
to,to,data/words/e07/e07-108/e07-108-00-04.png
insiration,inspiration,data/words/a01/a01-117u/a01-117u-04-03.png
.,.,data/words/f07/f07-019a/f07-019a-03-05.png
the,the,data/words/f07/f07-028a/f07-028a-06-04.png
have,have,data/words/g06/g06-031e/g06-031e-04-08.png
out,out,data/words/b04/b04-020/b04-020-02-06.png
however,however,data/words/d01/d01-123/d01-123-02-01.png
error,error,data/words/b01/b01-057/b01-057-07-05.png
attames,armaments,data/words/c03/c03-081f/c03-081f-01-01.png
",",I,data/words/b06/b06-053/b06-053-05-02.png
",",",",data/words/n02/n02-045/n02-045-04-05.png
promised,promise,data/words/h06/h06-003/h06-003-08-04.png
evening,evening,data/words/r02/r02-065/r02-065-06-02.png
a,a,data/words/p03/p03-096/p03-096-06-00.png
from,from,data/words/b01/b01-004/b01-004-00-02.png
and,and,data/words/j01/j01-070/j01-070-04-04.png
their,their,data/words/m01/m01-136/m01-136-06-01.png
an,an,data/words/e06/e06-010/e06-010-05-00.png
irinked,instead,data/words/g06/g06-026h/g06-026h-01-00.png
interests,interests,data/words/n03/n03-066/n03-066-04-06.png
krew,threw,data/words/b01/b01-009/b01-009-06-06.png
",","""""",data/words/l01/l01-023/l01-023-01-05.png
to,to,data/words/g06/g06-011j/g06-011j-03-06.png
his,his,data/words/g07/g07-077a/g07-077a-02-00.png
saken,rather,data/words/g06/g06-011p/g06-011p-01-09.png
remedies,remedies,data/words/a04/a04-054/a04-054-04-06.png
edsins,edging,data/words/g06/g06-037c/g06-037c-07-05.png
retturned,returned,data/words/e01/e01-059/e01-059-06-00.png
we,we,data/words/g06/g06-018j/g06-018j-01-05.png
Hremend,tremendous,data/words/d06/d06-003/d06-003-01-12.png
director,divorce,data/words/c02/c02-026/c02-026-05-00.png
of,of,data/words/g07/g07-042/g07-042-03-00.png
.,.,data/words/e04/e04-124/e04-124-01-06.png
.,.,data/words/b03/b03-092/b03-092-00-05.png
told,told,data/words/c02/c02-056/c02-056-02-02.png
a,a,data/words/d04/d04-005/d04-005-02-04.png
in,in,data/words/g07/g07-044/g07-044-06-03.png
You,You,data/words/j01/j01-070/j01-070-00-02.png
saving,screwing,data/words/m06/m06-019/m06-019-02-03.png
will,will,data/words/e04/e04-114/e04-114-06-05.png
",",",",data/words/a03/a03-059/a03-059-04-00.png
that,that,data/words/g04/g04-072/g04-072-01-01.png
of,of,data/words/f03/f03-182/f03-182-05-04.png
Corwegian,Christian,data/words/h04/h04-052/h04-052-03-08.png
have,have,data/words/k02/k02-067/k02-067-06-07.png
wrotely,wretchedly,data/words/a05/a05-025/a05-025-01-01.png
very,very,data/words/m04/m04-019/m04-019-03-01.png
Geoffey,Geoffrey,data/words/g06/g06-011k/g06-011k-10-00.png
promin,prominence,data/words/n01/n01-052/n01-052-00-05.png
a,a,data/words/m01/m01-110/m01-110-04-00.png
exendit,expenditure,data/words/j06/j06-056/j06-056-07-05.png
on,on,data/words/h04/h04-061/h04-061-00-06.png
both,both,data/words/r03/r03-007/r03-007-06-08.png
age,ago,data/words/h07/h07-011/h07-011-03-04.png
.,.,data/words/a02/a02-120/a02-120-05-06.png
the,the,data/words/g07/g07-074a/g07-074a-10-01.png
hulllo,hullo,data/words/a03/a03-023/a03-023-00-06.png
of,of,data/words/r06/r06-143/r06-143-04-04.png
interest,interests,data/words/g01/g01-008/g01-008-00-04.png
.,.,data/words/m02/m02-095/m02-095-01-05.png
also,do,data/words/c04/c04-023/c04-023-00-05.png
they,they,data/words/n04/n04-015/n04-015-05-10.png
with,with,data/words/l01/l01-187/l01-187-07-05.png
This,This,data/words/d04/d04-037/d04-037-04-02.png
after,AFTER,data/words/e06/e06-041/e06-041-00-04.png
you,you,data/words/f07/f07-101a/f07-101a-01-00.png
but,best,data/words/n06/n06-133/n06-133-06-10.png
the,the,data/words/g06/g06-026g/g06-026g-01-04.png
",",",",data/words/g04/g04-048/g04-048-04-03.png
did,did,data/words/p03/p03-096/p03-096-06-07.png
the,the,data/words/f04/f04-028/f04-028-07-08.png
what,what,data/words/g04/g04-003/g04-003-04-04.png
Her,Hyer,data/words/g06/g06-031d/g06-031d-07-01.png
its,its,data/words/c04/c04-013/c04-013-02-05.png
only,only,data/words/g02/g02-059/g02-059-04-06.png
as,as,data/words/k02/k02-102/k02-102-05-10.png
being,being,data/words/a05/a05-048/a05-048-04-07.png
a,a,data/words/b01/b01-113/b01-113-03-03.png
and,and,data/words/m01/m01-022/m01-022-03-01.png
given,gives,data/words/h04/h04-028/h04-028-01-05.png
paches,packages,data/words/c03/c03-021f/c03-021f-07-05.png
electricly,electrolyte,data/words/f04/f04-016/f04-016-05-01.png
",","""""",data/words/j01/j01-049/j01-049-01-00.png
Inandon,Inland,data/words/r02/r02-146/r02-146-03-06.png
spouted,sparked,data/words/b05/b05-083/b05-083-04-04.png
linas,lines,data/words/a01/a01-049/a01-049-00-05.png
the,the,data/words/d03/d03-117/d03-117-05-02.png
here,here,data/words/g01/g01-070/g01-070-01-00.png
long,long,data/words/m04/m04-238/m04-238-02-13.png
have,have,data/words/e01/e01-113/e01-113-02-01.png
social,social,data/words/a01/a01-122u/a01-122u-03-07.png
lead,lead,data/words/h07/h07-051b/h07-051b-10-04.png
Note,Moke,data/words/j04/j04-024/j04-024-02-04.png
one,one,data/words/m02/m02-109/m02-109-03-07.png
ugly,ugly,data/words/h07/h07-075/h07-075-06-02.png
proco,grocery,data/words/p01/p01-155/p01-155-02-06.png
a,a,data/words/m04/m04-246/m04-246-03-10.png
capacity,capacity,data/words/a06/a06-128/a06-128-04-06.png
a,a,data/words/a02/a02-053/a02-053-01-11.png
and,and,data/words/g04/g04-072/g04-072-03-02.png
that,chat,data/words/m04/m04-246/m04-246-04-10.png
un-em-,unmention-,data/words/c06/c06-039/c06-039-03-04.png
what,What,data/words/n02/n02-120/n02-120-01-06.png
neverselves,nevertheless,data/words/g06/g06-031m/g06-031m-00-14.png
people,people,data/words/f01/f01-147/f01-147-01-01.png
.,.,data/words/g04/g04-017/g04-017-01-12.png
military,military,data/words/e02/e02-082/e02-082-06-05.png
shows,shops,data/words/k03/k03-138/k03-138-00-06.png
under,number,data/words/h07/h07-028a/h07-028a-03-03.png
to,to,data/words/e01/e01-032/e01-032-08-05.png
this,this,data/words/g04/g04-068/g04-068-05-06.png
theme,themes,data/words/l07/l07-103/l07-103-02-06.png
"""""",a,data/words/g07/g07-028b/g07-028b-04-05.png
they,they,data/words/c06/c06-000/c06-000-03-00.png
Start,Start,data/words/e04/e04-083/e04-083-04-03.png
",",",",data/words/e04/e04-091/e04-091-01-04.png
time,time,data/words/p06/p06-242/p06-242-02-05.png
plan,plan,data/words/m06/m06-076/m06-076-06-04.png
his,his,data/words/b04/b04-116/b04-116-05-06.png
nature,nature,data/words/g06/g06-037f/g06-037f-05-00.png
Mrs,Mrs,data/words/g07/g07-038/g07-038-07-05.png
sculare,square,data/words/m03/m03-110/m03-110-08-07.png
to,to,data/words/r06/r06-097/r06-097-02-08.png
the,the,data/words/g06/g06-018g/g06-018g-00-11.png
tape,taper,data/words/r06/r06-115/r06-115-08-05.png
could,could,data/words/e02/e02-014/e02-014-03-09.png
the,the,data/words/d06/d06-082/d06-082-03-07.png
that,that,data/words/g07/g07-003b/g07-003b-03-08.png
good,good,data/words/p03/p03-096/p03-096-04-04.png
patterning,performing,data/words/m04/m04-081/m04-081-03-00.png
me,me,data/words/c04/c04-044/c04-044-07-05.png
letter,less,data/words/l01/l01-195/l01-195-02-04.png
an,an,data/words/d06/d06-011/d06-011-09-02.png
great,great,data/words/g06/g06-047j/g06-047j-04-00.png
since,since,data/words/g06/g06-031i/g06-031i-04-00.png
what,what,data/words/b05/b05-032/b05-032-08-05.png
.,.,data/words/m04/m04-164/m04-164-03-00.png
mindly,kindly,data/words/b06/b06-019/b06-019-04-02.png
such,such,data/words/g06/g06-109/g06-109-03-11.png
the,See,data/words/a03/a03-006/a03-006-02-05.png
sodding,soldering,data/words/l01/l01-157/l01-157-01-08.png
.,.,data/words/e04/e04-030/e04-030-03-04.png
that,that,data/words/p03/p03-023/p03-023-00-11.png
respect,reaped,data/words/d07/d07-082/d07-082-06-10.png
facle,face,data/words/d06/d06-008/d06-008-05-00.png
though,though,data/words/r06/r06-053/r06-053-05-03.png
might,might,data/words/h01/h01-007/h01-007-00-07.png
going,going,data/words/c04/c04-017/c04-017-01-07.png
painful,patient,data/words/n04/n04-114/n04-114-01-00.png
a,a,data/words/g06/g06-050n/g06-050n-09-00.png
painful,painful,data/words/h02/h02-049/h02-049-02-11.png
Homem,Flanagan,data/words/g06/g06-037l/g06-037l-05-05.png
.,.,data/words/b04/b04-187/b04-187-01-05.png
fthings,fittings,data/words/f07/f07-002/f07-002-03-05.png
becouse,because,data/words/g04/g04-052/g04-052-01-06.png
temperature,temperature,data/words/h06/h06-082/h06-082-01-07.png
and,and,data/words/g06/g06-018e/g06-018e-05-08.png
not,not,data/words/d07/d07-096/d07-096-01-02.png
from,from,data/words/r02/r02-117/r02-117-04-08.png
down,down,data/words/j04/j04-024/j04-024-01-04.png
be,be,data/words/f07/f07-009/f07-009-01-01.png
that,that,data/words/r03/r03-007/r03-007-00-07.png
of,of,data/words/k04/k04-093/k04-093-00-03.png
it,it,data/words/f03/f03-174/f03-174-05-06.png
an,an,data/words/g06/g06-045j/g06-045j-03-05.png
.,.,data/words/c03/c03-016c/c03-016c-00-09.png
Mandonaction,Malachias,data/words/a01/a01-107u/a01-107u-03-07.png
The,The,data/words/c02/c02-022/c02-022-05-03.png
should,should,data/words/a01/a01-091u/a01-091u-00-00.png
"""",!,data/words/g07/g07-030/g07-030-04-05.png
 Luckily,luckily,data/words/g06/g06-031c/g06-031c-01-02.png
glass,glasses,data/words/m04/m04-078/m04-078-00-05.png
by,by,data/words/p02/p02-008/p02-008-04-00.png
"""dont""","""dont""",data/words/a01/a01-096u/a01-096u-07-00.png
pensive,possessive,data/words/r03/r03-096/r03-096-05-07.png
of,of,data/words/c04/c04-134/c04-134-03-03.png
the,the,data/words/a04/a04-096/a04-096-02-04.png
expects,exports,data/words/b01/b01-094/b01-094-01-08.png
"""",V,data/words/b01/b01-044/b01-044-04-03.png
seends,agents,data/words/c04/c04-144/c04-144-05-02.png
households,households,data/words/c06/c06-052/c06-052-04-06.png
repeence,reverence,data/words/h04/h04-049/h04-049-08-02.png
the,the,data/words/d05/d05-040/d05-040-02-03.png
.,.,data/words/c06/c06-116/c06-116-04-02.png
whether,whether,data/words/a05/a05-099/a05-099-07-06.png
made,week,data/words/c03/c03-087c/c03-087c-04-09.png
gob,gobbet,data/words/a01/a01-063/a01-063-05-04.png
love,lose,data/words/f07/f07-002/f07-002-06-07.png
.,.,data/words/d06/d06-082/d06-082-01-01.png
a,a,data/words/g06/g06-047h/g06-047h-06-06.png
one,one,data/words/h06/h06-092/h06-092-08-06.png
have,have,data/words/p03/p03-040/p03-040-02-05.png
and,and,data/words/a05/a05-044/a05-044-07-03.png
more,more,data/words/l04/l04-082/l04-082-03-01.png
even,even,data/words/e07/e07-112/e07-112-00-03.png
groups,through,data/words/n03/n03-038/n03-038-01-02.png
pre-,pre-,data/words/n02/n02-109/n02-109-00-08.png
unmitted,unbridled,data/words/p06/p06-047/p06-047-00-07.png
",",",",data/words/c03/c03-084f/c03-084f-08-01.png
telling,telling,data/words/r06/r06-044/r06-044-01-05.png
German,German,data/words/c03/c03-016d/c03-016d-00-06.png
in,in,data/words/g05/g05-094/g05-094-05-07.png
love,love,data/words/e02/e02-025/e02-025-03-06.png
Press,Press,data/words/c03/c03-021c/c03-021c-09-02.png
late,care,data/words/n04/n04-218/n04-218-06-07.png
usual,usual,data/words/e04/e04-124/e04-124-01-01.png
to,to,data/words/k02/k02-093/k02-093-01-04.png
the,the,data/words/d06/d06-037/d06-037-07-04.png
he,he,data/words/c06/c06-128/c06-128-00-07.png
along,along,data/words/g06/g06-026c/g06-026c-03-01.png
caneras,cameras,data/words/e06/e06-041/e06-041-04-03.png
Samall,Small,data/words/c04/c04-150/c04-150-03-04.png
.,.,data/words/m03/m03-062/m03-062-00-00.png
laughcl,launching,data/words/m02/m02-059/m02-059-06-05.png
home,home,data/words/a06/a06-036/a06-036-02-04.png
reculing,remembering,data/words/b01/b01-132/b01-132-02-06.png
.,.,data/words/p02/p02-022/p02-022-07-03.png
the,the,data/words/g06/g06-011b/g06-011b-05-01.png
she,She,data/words/g06/g06-037i/g06-037i-08-06.png
injoy,ENJOY,data/words/d06/d06-041/d06-041-05-05.png
a,a,data/words/g01/g01-022/g01-022-09-03.png
was,was,data/words/g06/g06-011e/g06-011e-03-08.png
much,much,data/words/f04/f04-100/f04-100-02-04.png
the,the,data/words/g06/g06-018m/g06-018m-05-09.png
of,of,data/words/l01/l01-143/l01-143-02-00.png
Anglesey,Anglesey,data/words/j06/j06-056/j06-056-03-00.png
"""",a,data/words/g06/g06-045i/g06-045i-02-00.png
proase,prosaic,data/words/m03/m03-095/m03-095-00-02.png
.,.,data/words/f01/f01-066/f01-066-07-08.png
Taste,Taste,data/words/m04/m04-238/m04-238-05-11.png
a,a,data/words/c03/c03-007f/c03-007f-00-02.png
he,he,data/words/l07/l07-187/l07-187-01-02.png
they,they,data/words/g06/g06-026r/g06-026r-02-04.png
end,end,data/words/l04/l04-026/l04-026-00-11.png
cent,cent,data/words/h07/h07-057a/h07-057a-03-07.png
",",",",data/words/h07/h07-025/h07-025-04-03.png
the,the,data/words/r03/r03-002/r03-002-04-05.png
Victoria,Vittoria,data/words/n04/n04-218/n04-218-02-08.png
.,.,data/words/k04/k04-163/k04-163-03-05.png
has,his,data/words/f07/f07-076a/f07-076a-08-02.png
two,two,data/words/l04/l04-000/l04-000-02-09.png
and,and,data/words/f04/f04-068/f04-068-01-04.png
or,or,data/words/f07/f07-084b/f07-084b-01-08.png
Ran,Ramah,data/words/b01/b01-023/b01-023-06-00.png
would,would,data/words/d07/d07-102/d07-102-03-10.png
",",",",data/words/b01/b01-009/b01-009-06-01.png
concomed,concerned,data/words/m02/m02-072/m02-072-03-12.png
his,his,data/words/f02/f02-038/f02-038-05-06.png
",",",",data/words/k07/k07-059a/k07-059a-02-09.png
light,light,data/words/f07/f07-042a/f07-042a-05-01.png
understand,understand,data/words/n04/n04-209/n04-209-00-01.png
the,the,data/words/g06/g06-037r/g06-037r-02-00.png
seems,seems,data/words/f07/f07-032a/f07-032a-03-07.png
write,write,data/words/c04/c04-017/c04-017-00-03.png
are,are,data/words/n04/n04-031/n04-031-02-00.png
had,had,data/words/k04/k04-142/k04-142-05-11.png
of,of,data/words/r03/r03-026/r03-026-04-06.png
leuss,less,data/words/g04/g04-068/g04-068-09-00.png
said,said,data/words/j04/j04-046/j04-046-10-04.png
to,to,data/words/m04/m04-152/m04-152-03-09.png
",",",",data/words/n04/n04-052/n04-052-01-07.png
its,its,data/words/l04/l04-102/l04-102-03-08.png
desquite,despite,data/words/g06/g06-045f/g06-045f-04-07.png
Nowadays,nowadays,data/words/a01/a01-020/a01-020-01-02.png
Italian,Dallas,data/words/f07/f07-019a/f07-019a-07-00.png
believed,believed,data/words/g07/g07-050/g07-050-07-00.png
prior,prior,data/words/f04/f04-087/f04-087-04-06.png
dirty,clergy,data/words/j04/j04-094/j04-094-04-03.png
",",",",data/words/g01/g01-083/g01-083-03-06.png
predice,precise,data/words/j06/j06-005/j06-005-05-06.png
most,must,data/words/l01/l01-065/l01-065-04-00.png
I,I,data/words/n04/n04-218/n04-218-03-00.png
",",",",data/words/m04/m04-180/m04-180-04-08.png
both,both,data/words/g06/g06-045o/g06-045o-05-05.png
be,be,data/words/f04/f04-020/f04-020-00-01.png
the,the,data/words/g06/g06-037l/g06-037l-00-08.png
character,character,data/words/h07/h07-028/h07-028-04-06.png
discconcerting,Discounting,data/words/c06/c06-058/c06-058-01-01.png
fast,fast,data/words/r02/r02-010/r02-010-04-00.png
Electpport,telephone,data/words/e04/e04-095/e04-095-01-09.png
a,a,data/words/n01/n01-000/n01-000-06-04.png
for,four,data/words/e04/e04-019/e04-019-03-05.png
without,without,data/words/n06/n06-123/n06-123-06-00.png
with,with,data/words/p03/p03-121/p03-121-05-04.png
your,yourself,data/words/c02/c02-026/c02-026-04-00.png
Glvotes,gloves,data/words/p02/p02-115/p02-115-05-04.png
her,her,data/words/l04/l04-026/l04-026-04-03.png
appplized,applied,data/words/m01/m01-038/m01-038-01-03.png
those,these,data/words/h06/h06-096/h06-096-01-05.png
of,off,data/words/g06/g06-047n/g06-047n-06-05.png
"""wouldt""","""Wouldnt""",data/words/e06/e06-053/e06-053-07-03.png
consculative,consultative,data/words/k02/k02-067/k02-067-04-00.png
is,To,data/words/a03/a03-009/a03-009-03-01.png
subculance,substances,data/words/d06/d06-086/d06-086-05-07.png
